time,price,type,confidence,reason
2022-12-20 13:00:00,16795.62,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 81.01)
2022-12-21 14:00:00,16796.34,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (2.13x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2022-12-23 13:00:00,16841.76,EXIT_LONG,90,Bearish MACD divergence detected
2022-12-25 15:00:00,16793.09,ENTER_SHORT,85,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (2.16x average), Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2022-12-28 01:00:00,16695.55,EXIT_SHORT,90,Bullish MACD divergence detected
2022-12-30 05:00:00,16554.39,ENTER_SHORT,70,"Price pulled back to 50 SMA in downtrend, MACD bearish crossover signaling trend resumption, Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-01-06 13:00:00,16774.19,EXIT_SHORT,90,Bullish MACD divergence detected
2023-01-06 13:00:00,16774.19,ENTER_SHORT,70,"Price pulled back to 50 SMA in downtrend, High volume confirmation (2.67x average), Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-01-12 00:00:00,18264.1,EXIT_SHORT,100,Trailing stop hit at $18088.73 (8.0% from low of $16748.82)
2023-01-15 18:00:00,20817.94,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.51x average), Price rejection from 20 SMA support (confirmed on 1h/4h)"
2023-01-16 00:00:00,20966.58,EXIT_LONG,90,Bearish MACD divergence detected
2023-01-16 00:00:00,20966.58,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, High volume confirmation (1.47x average), Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-01-16 15:00:00,20994.17,EXIT_LONG,90,Bearish MACD divergence detected
2023-01-16 15:00:00,20994.17,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (2.38x average), Price rejection from 20 SMA support (confirmed on 1h/4h)"
2023-01-17 09:00:00,21174.92,EXIT_LONG,90,Bearish MACD divergence detected
2023-01-17 15:00:00,21176.06,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (2.08x average), Price rejection from 20 SMA support (confirmed on 1h/4h)"
2023-01-17 21:00:00,21312.63,EXIT_LONG,90,Bearish MACD divergence detected
2023-01-18 10:00:00,21183.83,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Oversold RSI (35.65) in uptrend, Recent swing low confirmed, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-01-18 13:00:00,21403.31,EXIT_LONG,90,Bearish MACD divergence detected
2023-01-18 15:00:00,21042.73,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Oversold RSI (39.70) in uptrend, High volume confirmation (3.02x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2023-01-20 12:00:00,21089.54,EXIT_LONG,90,Bearish MACD divergence detected
2023-01-23 09:00:00,22784.18,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, MACD bullish crossover signaling trend resumption, Price rejection from 20 SMA support (confirmed on 1h/4h)"
2023-01-23 14:00:00,22622.05,EXIT_LONG,90,Bearish MACD divergence detected
2023-01-23 15:00:00,22853.14,ENTER_LONG,85,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (2.09x average), Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-01-24 18:00:00,22999.85,EXIT_LONG,90,Bearish MACD divergence detected
2023-01-26 11:00:00,22992.94,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (30.22) in uptrend, Recent swing low confirmed (confirmed on 1h/4h)"
2023-01-26 12:00:00,23120.96,EXIT_LONG,90,Bearish MACD divergence detected
2023-01-26 14:00:00,23039.35,ENTER_LONG,80,"Price pulled back to 50 SMA in uptrend, Oversold RSI (36.97) in uptrend, Recent swing low confirmed, High volume confirmation (1.69x average) (confirmed on 1h/4h)"
2023-01-26 20:00:00,23112.57,EXIT_LONG,90,Bearish MACD divergence detected
2023-01-27 05:00:00,23034.92,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-01-27 20:00:00,23108.82,EXIT_LONG,90,Bearish MACD divergence detected
2023-01-28 15:00:00,23012.54,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (38.83) in uptrend, Recent swing low confirmed (confirmed on 1h/4h)"
2023-01-29 17:00:00,23591.38,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 81.97)
2023-01-31 22:00:00,23181.81,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-02-02 14:00:00,23609.11,EXIT_LONG,90,Bearish MACD divergence detected
2023-02-06 15:00:00,23041.39,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, High volume confirmation (2.02x average), Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-02-07 18:00:00,22932.28,EXIT_LONG,90,Bearish MACD divergence detected
2023-02-07 19:00:00,23091.9,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.69x average), Price rejection from 20 SMA support (confirmed on 1h/4h)"
2023-02-12 14:00:00,21923.78,EXIT_LONG,90,Bearish MACD divergence detected
2023-02-12 21:00:00,21738.38,ENTER_SHORT,85,"Price pulled back to 50 SMA in downtrend, High volume confirmation (1.56x average), MACD bearish crossover signaling trend resumption, Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-02-15 19:00:00,23318.9,EXIT_SHORT,100,Trailing stop hit at $23175.05 (8.0% from low of $21458.38)
2023-02-19 08:00:00,24569.06,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Oversold RSI (37.85) in uptrend, Recent swing low confirmed, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-02-19 13:00:00,24669.99,EXIT_LONG,90,Bearish MACD divergence detected
2023-02-19 16:00:00,24777.62,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, High volume confirmation (3.63x average), Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-02-20 15:00:00,24942.87,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 84.12)
2023-02-27 10:00:00,23378.79,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (30.65) in uptrend, Recent swing low confirmed (confirmed on 1h/4h)"
2023-02-27 13:00:00,23703.01,EXIT_LONG,90,Bearish MACD divergence detected
2023-02-28 03:00:00,23467.52,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Oversold RSI (37.76) in uptrend, Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-03-02 00:00:00,23606.95,EXIT_LONG,90,Bearish MACD divergence detected
2023-03-04 22:00:00,22305.98,ENTER_SHORT,70,"Price pulled back to 50 SMA in downtrend, High volume confirmation (1.41x average), Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-03-06 11:00:00,22379.57,EXIT_SHORT,90,Bullish MACD divergence detected
2023-03-07 15:00:00,22320.9,ENTER_SHORT,85,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (5.71x average), Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-03-08 13:00:00,21989.16,EXIT_SHORT,90,Bullish MACD divergence detected
2023-03-08 15:00:00,22140.8,ENTER_SHORT,70,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (2.75x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2023-03-08 21:00:00,22009.75,EXIT_SHORT,90,Bullish MACD divergence detected
2023-03-18 23:00:00,26907.49,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Oversold RSI (30.33) in uptrend, Recent swing low confirmed, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-03-19 03:00:00,27198.71,EXIT_LONG,90,Bearish MACD divergence detected
2023-03-19 07:00:00,26974.81,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (34.02) in uptrend, Recent swing low confirmed (confirmed on 1h/4h)"
2023-03-20 07:00:00,28183.13,EXIT_LONG,90,Bearish MACD divergence detected
2023-03-21 09:00:00,27929.23,ENTER_LONG,85,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.41x average), Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-03-21 10:00:00,27962.2,EXIT_LONG,90,Bearish MACD divergence detected
2023-03-21 11:00:00,28040.13,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, MACD bullish crossover signaling trend resumption, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-03-22 03:00:00,28154.14,EXIT_LONG,90,Bearish MACD divergence detected
2023-03-23 14:00:00,28045.3,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.41x average), Price rejection from 20 SMA support (confirmed on 1h/4h)"
2023-03-24 06:00:00,28262.83,EXIT_LONG,90,Bearish MACD divergence detected
2023-03-24 14:00:00,27989.06,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Oversold RSI (33.26) in uptrend, High volume confirmation (2.40x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2023-03-27 09:00:00,27925.63,EXIT_LONG,90,Bearish MACD divergence detected
2023-03-27 12:00:00,27749.99,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (34.29) in uptrend, High volume confirmation (1.62x average) (confirmed on 1h/4h)"
2023-03-29 08:00:00,28506.99,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 83.48)
2023-03-31 13:00:00,28370.78,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, High volume confirmation (2.15x average), MACD bullish crossover signaling trend resumption, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-04-01 20:00:00,28446.78,EXIT_LONG,90,Bearish MACD divergence detected
2023-04-03 08:00:00,28335.0,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, High volume confirmation (3.05x average), MACD bullish crossover signaling trend resumption, Price rejection from 20 SMA support (confirmed on 1h/4h)"
2023-04-04 11:00:00,28289.52,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 83.64)
2023-04-06 01:00:00,28064.46,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (31.10) in uptrend, Recent swing low confirmed (confirmed on 1h/4h)"
2023-04-09 22:00:00,28371.39,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 80.19)
2023-04-10 12:00:00,28277.86,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (38.64) in uptrend, Price rejection from 20 SMA support (confirmed on 1h/4h)"
2023-04-10 15:00:00,28439.38,EXIT_LONG,90,Bearish MACD divergence detected
2023-04-12 14:00:00,30024.69,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (39.64) in uptrend, High volume confirmation (1.78x average) (confirmed on 1h/4h)"
2023-04-16 19:00:00,30309.06,EXIT_LONG,90,Bearish MACD divergence detected
2023-04-16 19:00:00,30309.06,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, High volume confirmation (3.11x average), Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-04-21 06:00:00,27916.88,EXIT_LONG,100,Trailing stop hit at $27985.59 (8.0% from high of $30419.12)
2023-04-23 00:00:00,27541.8,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.56x average), Price rejection from 20 SMA support (confirmed on 1h/4h)"
2023-04-26 00:00:00,28299.63,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 86.99)
2023-04-29 15:00:00,29271.21,ENTER_SHORT,70,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-04-30 02:00:00,29176.96,EXIT_SHORT,90,Bullish MACD divergence detected
2023-05-03 17:00:00,28576.7,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (2.26x average), Price rejection from 20 SMA support (confirmed on 1h/4h)"
2023-05-04 10:00:00,29243.62,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 80.23)
2023-05-04 13:00:00,28761.51,ENTER_LONG,80,"Price pulled back to 50 SMA in uptrend, Oversold RSI (36.92) in uptrend, Recent swing low confirmed, High volume confirmation (2.25x average) (confirmed on 1h/4h)"
2023-05-05 00:00:00,28937.63,EXIT_LONG,90,Bearish MACD divergence detected
2023-05-05 13:00:00,29175.57,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.75x average), Price rejection from 20 SMA support (confirmed on 1h/4h)"
2023-05-05 14:00:00,29259.19,EXIT_LONG,90,Bearish MACD divergence detected
2023-05-07 14:00:00,29045.71,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.70x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2023-05-12 02:00:00,26646.7,EXIT_LONG,100,Trailing stop hit at $26722.05 (8.0% from high of $29045.71)
2023-05-12 21:00:00,26750.09,ENTER_SHORT,65,"Price pulled back to 50 SMA in downtrend, Overbought RSI (73.24) in downtrend, High volume confirmation (1.42x average) (confirmed on 1h/4h)"
2023-05-16 19:00:00,26933.05,EXIT_SHORT,90,Bullish MACD divergence detected
2023-05-18 14:00:00,27244.99,ENTER_SHORT,75,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (2.26x average), Price rejection from 20 SMA resistance (confirmed on 1h/4h)"
2023-05-19 10:00:00,26823.08,EXIT_SHORT,90,Bullish MACD divergence detected
2023-05-24 03:00:00,26786.0,ENTER_SHORT,70,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (4.80x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2023-05-24 06:00:00,26712.55,EXIT_SHORT,90,RSI reversal from oversold levels (RSI: 17.77)
2023-05-26 05:00:00,26347.43,ENTER_SHORT,65,"Price pulled back to 50 SMA in downtrend, Overbought RSI (62.15) in downtrend, Price rejection from 20 SMA resistance (confirmed on 1h/4h)"
2023-05-31 10:00:00,27056.53,EXIT_SHORT,90,RSI reversal from oversold levels (RSI: 15.55)
2023-06-02 13:00:00,26908.84,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.70x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2023-06-03 06:00:00,27182.35,EXIT_LONG,90,Bearish MACD divergence detected
2023-06-03 11:00:00,27129.79,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (38.19) in uptrend, Recent swing low confirmed (confirmed on 1h/4h)"
2023-06-03 13:00:00,27166.98,EXIT_LONG,90,Bearish MACD divergence detected
2023-06-03 13:00:00,27166.98,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (36.96) in uptrend, Recent swing low confirmed (confirmed on 1h/4h)"
2023-06-03 14:00:00,27171.24,EXIT_LONG,90,Bearish MACD divergence detected
2023-06-03 15:00:00,27305.26,ENTER_LONG,85,"Price pulled back to 50 SMA in uptrend, High volume confirmation (2.50x average), MACD bullish crossover signaling trend resumption, Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-06-04 20:00:00,27241.51,EXIT_LONG,90,Bearish MACD divergence detected
2023-06-04 23:00:00,27115.21,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (38.17) in uptrend, High volume confirmation (2.09x average) (confirmed on 1h/4h)"
2023-06-07 00:00:00,27179.8,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 82.28)
2023-06-10 01:00:00,26396.93,ENTER_SHORT,85,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (1.33x average), Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-06-10 06:00:00,25538.81,EXIT_SHORT,90,RSI reversal from oversold levels (RSI: 10.10)
2023-06-12 02:00:00,25773.47,ENTER_SHORT,85,"Price pulled back to 50 SMA in downtrend, High volume confirmation (2.20x average), MACD bearish crossover signaling trend resumption, Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-06-14 05:00:00,25845.14,EXIT_SHORT,90,Bullish MACD divergence detected
2023-06-14 19:00:00,25874.59,ENTER_SHORT,100,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (1.39x average), MACD bearish crossover signaling trend resumption, Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-06-15 07:00:00,24983.8,EXIT_SHORT,90,Bullish MACD divergence detected
2023-06-23 14:00:00,30282.04,ENTER_LONG,85,"Price pulled back to 50 SMA in uptrend, High volume confirmation (2.60x average), MACD bullish crossover signaling trend resumption, Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-06-24 12:00:00,30694.57,EXIT_LONG,90,Bearish MACD divergence detected
2023-06-24 15:00:00,30398.71,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Oversold RSI (39.80) in uptrend, High volume confirmation (2.74x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2023-06-25 02:00:00,30621.3,EXIT_LONG,90,Bearish MACD divergence detected
2023-06-26 13:00:00,30639.14,ENTER_LONG,85,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.67x average), Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-06-29 11:00:00,30670.94,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 80.67)
2023-06-30 00:00:00,30441.34,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (29.97) in uptrend, Recent swing low confirmed (confirmed on 1h/4h)"
2023-06-30 02:00:00,30661.82,EXIT_LONG,90,Bearish MACD divergence detected
2023-07-01 06:00:00,30450.26,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, MACD bullish crossover signaling trend resumption, Price rejection from 20 SMA support (confirmed on 1h/4h)"
2023-07-01 19:00:00,30609.51,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 81.01)
2023-07-02 03:00:00,30509.31,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (38.25) in uptrend, Recent swing low confirmed (confirmed on 1h/4h)"
2023-07-02 16:00:00,30561.58,EXIT_LONG,90,Bearish MACD divergence detected
2023-07-02 16:00:00,30561.58,ENTER_LONG,90,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (2.14x average), MACD bullish crossover signaling trend resumption, Price rejection from 20 SMA support (confirmed on 1h/4h)"
2023-07-03 14:00:00,30736.27,EXIT_LONG,90,Bearish MACD divergence detected
2023-07-04 09:00:00,31016.91,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (38.81) in uptrend, Recent swing low confirmed (confirmed on 1h/4h)"
2023-07-04 11:00:00,31067.99,EXIT_LONG,90,Bearish MACD divergence detected
2023-07-04 15:00:00,30964.37,ENTER_LONG,65,"Price pulled back to 50 SMA in uptrend, Oversold RSI (26.53) in uptrend, High volume confirmation (1.46x average) (confirmed on 1h/4h)"
2023-07-04 16:00:00,30960.29,EXIT_LONG,90,Bearish MACD divergence detected
2023-07-04 16:00:00,30960.29,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Oversold RSI (27.53) in uptrend, High volume confirmation (1.82x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2023-07-09 13:00:00,30265.14,EXIT_LONG,90,Bearish MACD divergence detected
2023-07-09 14:00:00,30341.02,ENTER_LONG,85,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (3.42x average), Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-07-10 20:00:00,30779.01,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 80.37)
2023-07-10 22:00:00,30347.37,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (2.03x average), Price rejection from 20 SMA support (confirmed on 1h/4h)"
2023-07-11 06:00:00,30634.59,EXIT_LONG,90,Bearish MACD divergence detected
2023-07-14 17:00:00,30688.64,ENTER_SHORT,70,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (3.43x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2023-07-14 19:00:00,30115.17,EXIT_SHORT,90,RSI reversal from oversold levels (RSI: 18.85)
2023-07-16 23:00:00,30231.99,ENTER_SHORT,75,"Price pulled back to 50 SMA in downtrend, High volume confirmation (1.92x average), MACD bearish crossover signaling trend resumption, Price rejection from 20 SMA resistance (confirmed on 1h/4h)"
2023-07-18 03:00:00,30073.96,EXIT_SHORT,90,Bullish MACD divergence detected
2023-07-18 08:00:00,30021.99,ENTER_SHORT,65,"Price pulled back to 50 SMA in downtrend, Overbought RSI (60.21) in downtrend, Price rejection from 20 SMA resistance (confirmed on 1h/4h)"
2023-07-19 15:00:00,29956.46,EXIT_SHORT,90,Bullish MACD divergence detected
2023-07-19 15:00:00,29956.46,ENTER_SHORT,75,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (1.59x average), Price rejection from 20 SMA resistance (confirmed on 1h/4h)"
2023-07-19 22:00:00,29872.8,EXIT_SHORT,90,Bullish MACD divergence detected
2023-07-19 22:00:00,29872.8,ENTER_SHORT,70,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, MACD bearish crossover signaling trend resumption, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-07-21 07:00:00,29766.81,EXIT_SHORT,90,Bullish MACD divergence detected
2023-07-30 13:00:00,29287.91,ENTER_SHORT,70,"Price pulled back to 50 SMA in downtrend, High volume confirmation (1.92x average), Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-08-01 03:00:00,28835.0,EXIT_SHORT,90,RSI reversal from oversold levels (RSI: 18.83)
2023-08-01 17:00:00,28954.01,ENTER_SHORT,65,"Price pulled back to 50 SMA in downtrend, Overbought RSI (61.17) in downtrend, Price rejection from 20 SMA resistance (confirmed on 1h/4h)"
2023-08-03 04:00:00,29136.43,EXIT_SHORT,90,Bullish MACD divergence detected
2023-08-04 18:00:00,29062.51,ENTER_SHORT,70,"Price pulled back to 50 SMA in downtrend, High volume confirmation (3.28x average), MACD bearish crossover signaling trend resumption, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-08-05 04:00:00,29056.01,EXIT_SHORT,90,Bullish MACD divergence detected
2023-08-06 12:00:00,29033.13,ENTER_SHORT,90,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (1.78x average), MACD bearish crossover signaling trend resumption, Price rejection from 20 SMA resistance (confirmed on 1h/4h)"
2023-08-10 04:00:00,29542.05,EXIT_SHORT,90,Bullish MACD divergence detected
2023-08-10 13:00:00,29680.11,ENTER_LONG,85,"Price pulled back to 50 SMA in uptrend, High volume confirmation (1.55x average), MACD bullish crossover signaling trend resumption, Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-08-17 21:00:00,26253.92,EXIT_LONG,100,Trailing stop hit at $27305.70 (8.0% from high of $29680.11)
2023-08-19 15:00:00,26216.01,ENTER_SHORT,75,"Price pulled back to 50 SMA in downtrend, Overbought RSI (64.41) in downtrend, High volume confirmation (2.20x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2023-08-21 15:00:00,25939.59,EXIT_SHORT,90,Bullish MACD divergence detected
2023-08-21 15:00:00,25939.59,ENTER_SHORT,100,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (3.65x average), MACD bearish crossover signaling trend resumption, Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-08-22 16:00:00,26020.01,EXIT_SHORT,90,Bullish MACD divergence detected
2023-08-23 11:00:00,25939.49,ENTER_SHORT,65,"Price pulled back to 50 SMA in downtrend, Overbought RSI (70.45) in downtrend, Price rejection from 20 SMA resistance (confirmed on 1h/4h)"
2023-08-23 13:00:00,26018.22,EXIT_SHORT,90,Bullish MACD divergence detected
2023-08-26 04:00:00,26076.0,ENTER_SHORT,65,"Price pulled back to 50 SMA in downtrend, Overbought RSI (69.87) in downtrend, Recent swing high confirmed (confirmed on 1h/4h)"
2023-08-26 08:00:00,26041.9,EXIT_SHORT,90,Bullish MACD divergence detected
2023-08-26 16:00:00,26041.93,ENTER_SHORT,85,"Price pulled back to 50 SMA in downtrend, Recent swing high confirmed, High volume confirmation (1.36x average), Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-08-31 17:00:00,26329.07,EXIT_SHORT,90,RSI reversal from oversold levels (RSI: 18.95)
2023-09-02 19:00:00,25833.39,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-09-03 08:00:00,25882.18,EXIT_LONG,90,Bearish MACD divergence detected
2023-09-03 16:00:00,25846.9,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (2.59x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2023-09-03 18:00:00,25934.01,EXIT_LONG,90,Bearish MACD divergence detected
2023-09-03 18:00:00,25934.01,ENTER_LONG,85,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, High volume confirmation (1.69x average), Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-09-04 03:00:00,25987.56,EXIT_LONG,90,Bearish MACD divergence detected
2023-09-04 10:00:00,25907.79,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Oversold RSI (34.33) in uptrend, High volume confirmation (1.31x average), Volatility expansion after contraction (confirmed on 1h/4h)"
2023-09-12 11:00:00,26098.99,EXIT_LONG,90,RSI reversal from overbought levels (RSI: 83.98)
2023-09-13 07:00:00,25879.91,ENTER_SHORT,70,"Price pulled back to 50 SMA in downtrend, High volume confirmation (1.34x average), Price rejection from 20 SMA resistance, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-09-17 07:00:00,26495.93,EXIT_SHORT,90,Bullish MACD divergence detected
2023-09-17 08:00:00,26551.14,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, Recent swing low confirmed, Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-09-19 07:00:00,26847.21,EXIT_LONG,90,Bearish MACD divergence detected
2023-09-20 06:00:00,27064.07,ENTER_LONG,75,"Price pulled back to 50 SMA in uptrend, Oversold RSI (36.27) in uptrend, Recent swing low confirmed, Volatility expansion after contraction (confirmed on 1h/4h)"
2023-09-20 13:00:00,27160.09,EXIT_LONG,90,Bearish MACD divergence detected
2023-09-20 13:00:00,27160.09,ENTER_LONG,70,"Price pulled back to 50 SMA in uptrend, High volume confirmation (1.31x average), Price rejection from 20 SMA support, Volatility expansion after contraction (confirmed on 1h/4h)"
